"","CT_ID_10","year","parcelpct","privateconflict","socdis","udensity","violence","ISD_nbhd","rperunit","udensity_lag1","udensity_lag2","parcelpct_lag1","parcelpct_lag2","rperunit_lag1","rperunit_lag2","medincome","udensity_lead1","udensity_lead2","parcelpct_lead1","parcelpct_lead2","rperunit_lead1","rperunit_lead2"
"25025092400-2016","25025092400","2016",0.00136612021857923,24.8997326203209,7.52005347593583,0.000457875457875458,47.6270053475936,18,0.00549450549450549,0,0,0,0,0.000462962962962963,0,29048,0.000909504320145521,NA,0.00273224043715847,NA,0.0782173715325148,NA
"25025092400-2017","25025092400","2017",0.00273224043715847,19.7192513368984,12.7005347593583,0.000909504320145521,31.7513368983957,18,0.0782173715325148,0.000457875457875458,0,0.00136612021857923,0,0.00549450549450549,0.000462962962962963,31765,NA,NA,NA,NA,NA,NA
"25025100100-2011","25025100100","2011",0,18.9038919777601,6.19539316918189,0,42.5734710087371,14,0,NA,NA,NA,NA,NA,NA,22375,0,0,0,0,0,0
"25025100100-2012","25025100100","2012",0,18.3644639773976,5.80756553131377,0,43.1643384084131,14,0,0,NA,0,NA,0,NA,27840,0,0.000468164794007491,0,0.00125786163522013,0,0.000936329588014981
"25025100100-2013","25025100100","2013",0,19.6876016921575,7.48454279205988,0,54.0188740644321,14,0,0,0,0,0,0,0,24886,0.000468164794007491,0.00137048880767474,0.00125786163522013,0.00377358490566038,0.000936329588014981,0.00959342165372316
"25025100100-2014","25025100100","2014",0.00125786163522013,23.0566534914361,7.08168642951252,0.000468164794007491,55.8300395256917,14,0.000936329588014981,0,0,0,0,0,0,28671,0.00137048880767474,0.00138440239963083,0.00377358490566038,0.00377358490566038,0.00959342165372316,0.012921089063221
"25025100100-2015","25025100100","2015",0.00377358490566038,20.6170275882527,5.78463363986948,0.00137048880767474,46.128745179472,14,0.00959342165372316,0.000468164794007491,0,0.00125786163522013,0,0.000936329588014981,0,25504,0.00138440239963083,0.00129032258064516,0.00377358490566038,0.00377358490566038,0.012921089063221,0.00774193548387097
"25025100100-2016","25025100100","2016",0.00377358490566038,21.5069712251557,5.78463363986948,0.00138440239963083,44.7938297241175,14,0.012921089063221,0.00137048880767474,0.000468164794007491,0.00377358490566038,0.00125786163522013,0.00959342165372316,0.000936329588014981,28279,0.00129032258064516,NA,0.00377358490566038,NA,0.00774193548387097,NA
"25025100100-2017","25025100100","2017",0.00377358490566038,16.3156333432216,3.55977454761198,0.00129032258064516,39.4541679026995,14,0.00774193548387097,0.00138440239963083,0.00137048880767474,0.00377358490566038,0.00377358490566038,0.012921089063221,0.00959342165372316,27750,NA,NA,NA,NA,NA,NA
"25025100200-2011","25025100200","2011",0,23.1256993659082,5.59492726594554,0,41.029466616934,14,0,NA,NA,NA,NA,NA,NA,41898,0,0.00188146754468485,0,0.00350877192982456,0,0
"25025100200-2012","25025100200","2012",0,27.7683711479851,3.38638672536404,0,44.7003047748053,14,0,0,NA,0,NA,0,NA,50859,0.00188146754468485,0,0.00350877192982456,0,0,0
"25025100200-2013","25025100200","2013",0.00350877192982456,17.3044925124792,3.32778702163062,0.00188146754468485,51.2479201331115,14,0,0,0,0,0,0,0,45000,0,0,0,0,0,0.00564971751412429
"25025100200-2014","25025100200","2014",0,20.5549845837616,4.11099691675231,0,41.1099691675231,14,0,0.00188146754468485,0,0.00350877192982456,0,0,0,36762,0,0.00583090379008746,0,0.0105263157894737,0.00564971751412429,0.0534499514091351
"25025100200-2015","25025100200","2015",0,21.745981720769,4.72738733060195,0,34.9826662464545,14,0.00564971751412429,0,0.00188146754468485,0,0.00350877192982456,0,0,36543,0.00583090379008746,0.00488758553274682,0.0105263157894737,0.0087719298245614,0.0534499514091351,0.0156402737047898
"25025100200-2016","25025100200","2016",0.0105263157894737,26.4733690513709,3.78190986448156,0.00583090379008746,29.6249606051056,14,0.0534499514091351,0,0,0,0,0.00564971751412429,0,37203,0.00488758553274682,NA,0.0087719298245614,NA,0.0156402737047898,NA
"25025100200-2017","25025100200","2017",0.0087719298245614,20.1701859439017,5.35770564134888,0.00488758553274682,28.9946422943586,14,0.0156402737047898,0.00583090379008746,0,0.0105263157894737,0,0.0534499514091351,0.00564971751412429,39217,NA,NA,NA,NA,NA,NA
"25025100300-2011","25025100300","2011",0,20.6185567010309,1.87441424554827,0,30.9278350515464,14,0,NA,NA,NA,NA,NA,NA,45685,0,0.000749063670411985,0,0.00136239782016349,0,0
"25025100300-2012","25025100300","2012",0,21.3950762016413,3.22391559202814,0,26.3774912075029,14,0,0,NA,0,NA,0,NA,43750,0.000749063670411985,0.00151400454201363,0.00136239782016349,0.00272479564032698,0,0.00302800908402725
"25025100300-2013","25025100300","2013",0.00136239782016349,17.2981878088962,3.84404173531027,0.000749063670411985,40.0878638110928,14,0,0,0,0,0,0,0,48464,0.00151400454201363,0.00149812734082397,0.00272479564032698,0.00272479564032698,0.00302800908402725,0.0172284644194757
"25025100300-2014","25025100300","2014",0.00272479564032698,15.8134548378451,3.75234521575985,0.00151400454201363,36.4513535245243,14,0.00302800908402725,0.000749063670411985,0,0.00136239782016349,0,0,0,48320,0.00149812734082397,0.00148920327624721,0.00272479564032698,0.00272479564032698,0.0172284644194757,0.0208488458674609
"25025100300-2015","25025100300","2015",0.00272479564032698,18.7007874015748,4.6751968503937,0.00149812734082397,31.496062992126,14,0.0172284644194757,0.00151400454201363,0.000749063670411985,0.00272479564032698,0.00136239782016349,0.00302800908402725,0,46250,0.00148920327624721,0.00220588235294118,0.00272479564032698,0.00408719346049046,0.0208488458674609,0.0125
"25025100300-2016","25025100300","2016",0.00272479564032698,18.2086614173228,2.46062992125984,0.00148920327624721,19.4389763779528,14,0.0208488458674609,0.00149812734082397,0.00151400454201363,0.00272479564032698,0.00272479564032698,0.0172284644194757,0.00302800908402725,50292,0.00220588235294118,NA,0.00408719346049046,NA,0.0125,NA
"25025100300-2017","25025100300","2017",0.00408719346049046,11.0728346456693,1.72244094488189,0.00220588235294118,25.0984251968504,14,0.0125,0.00148920327624721,0.00149812734082397,0.00272479564032698,0.00272479564032698,0.0208488458674609,0.0172284644194757,51385,NA,NA,NA,NA,NA,NA
"25025100400-2011","25025100400","2011",0.00218340611353712,12.8763866877971,4.55625990491284,0.00105652403592182,24.1679873217116,7,0,NA,NA,NA,NA,NA,NA,52930,0.000521920668058455,0.00215169445938677,0.00109170305676856,0.00436681222707424,0,0
"25025100400-2012","25025100400","2012",0.00109170305676856,12.9085987924214,4.5804705392463,0.000521920668058455,37.2683739329586,7,0,0.00105652403592182,NA,0.00218340611353712,NA,0,NA,57531,0.00215169445938677,0.00791974656810982,0.00436681222707424,0.0163755458515284,0,0.0285110876451954
"25025100400-2013","25025100400","2013",0.00436681222707424,15.7419850259167,6.33518909579574,0.00215169445938677,40.122864273373,7,0,0.000521920668058455,0.00105652403592182,0.00109170305676856,0.00218340611353712,0,0,52273,0.00791974656810982,0.00569653029518384,0.0163755458515284,0.0109170305676856,0.0285110876451954,0.0357327809425168
"25025100400-2014","25025100400","2014",0.0163755458515284,16.7977126518942,4.64617583988563,0.00791974656810982,30.5575411007863,7,0.0285110876451954,0.00215169445938677,0.000521920668058455,0.00436681222707424,0.00109170305676856,0,0,52485,0.00569653029518384,0.00767656090071648,0.0109170305676856,0.0163755458515284,0.0357327809425168,0.0301944728761515
"25025100400-2015","25025100400","2015",0.0109170305676856,14.6461972825128,3.88212458090701,0.00569653029518384,24.7044291512264,7,0.0357327809425168,0.00791974656810982,0.00215169445938677,0.0163755458515284,0.00436681222707424,0.0285110876451954,0,61793,0.00767656090071648,0.00922131147540984,0.0163755458515284,0.0196506550218341,0.0301944728761515,0.0665983606557377
"25025100400-2016","25025100400","2016",0.0163755458515284,20.6458443620963,2.99982353979178,0.00767656090071648,21.8810658196577,7,0.0301944728761515,0.00569653029518384,0.00791974656810982,0.0109170305676856,0.0163755458515284,0.0357327809425168,0.0285110876451954,68448,0.00922131147540984,NA,0.0196506550218341,NA,0.0665983606557377,NA
"25025100400-2017","25025100400","2017",0.0196506550218341,14.8226574907358,4.94088583024528,0.00922131147540984,22.5869066525498,7,0.0665983606557377,0.00767656090071648,0.00569653029518384,0.0163755458515284,0.0109170305676856,0.0301944728761515,0.0357327809425168,53708,NA,NA,NA,NA,NA,NA
"25025100500-2011","25025100500","2011",0.000901713255184851,19.450131617432,5.99590523544896,0.000415800415800416,40.3626791459491,7,0,NA,NA,NA,NA,NA,NA,46605,0.00369761709120789,0,0.00811541929666366,0,0,0
"25025100500-2012","25025100500","2012",0.00811541929666366,16.4009111617312,5.31511009870919,0.00369761709120789,39.0280941533789,7,0,0.000415800415800416,NA,0.000901713255184851,NA,0,NA,52596,0,0.004720692368214,0,0.0108205590622182,0,0
"25025100500-2013","25025100500","2013",0,20.0636502006365,5.9499100594991,0,53.4108205341082,7,0,0.00369761709120789,0.000415800415800416,0.00811541929666366,0.000901713255184851,0,0,55015,0.004720692368214,0.00235478806907378,0.0108205590622182,0.00541027953110911,0,0.0137362637362637
"25025100500-2014","25025100500","2014",0.0108205590622182,18.3673469387755,5.71428571428571,0.004720692368214,43.6734693877551,7,0,0,0.00369761709120789,0,0.00811541929666366,0,0,49510,0.00235478806907378,0.00640512409927942,0.00541027953110911,0.0135256988277728,0.0137362637362637,0.0492393915132106
"25025100500-2015","25025100500","2015",0.00541027953110911,21.1258007359956,5.99700149925037,0.00235478806907378,45.6589886874744,7,0.0137362637362637,0.004720692368214,0,0.0108205590622182,0,0,0,51558,0.00640512409927942,0.013949780789159,0.0135256988277728,0.0297565374211001,0.0492393915132106,0.184137106416899
"25025100500-2016","25025100500","2016",0.0135256988277728,19.8991413384217,4.63404661305711,0.00640512409927942,37.7538503475535,7,0.0492393915132106,0.00235478806907378,0.004720692368214,0.00541027953110911,0.0108205590622182,0.0137362637362637,0,51938,0.013949780789159,NA,0.0297565374211001,NA,0.184137106416899,NA
"25025100500-2017","25025100500","2017",0.0297565374211001,18.2635954749898,4.77034210167643,0.013949780789159,37.8901458361728,7,0.184137106416899,0.00640512409927942,0.00235478806907378,0.0135256988277728,0.00541027953110911,0.0492393915132106,0.0137362637362637,51250,NA,NA,NA,NA,NA,NA
"25025100601-2011","25025100601","2011",0.00202839756592292,14.2774454948871,2.12232297896971,0.00088261253309797,19.293845263361,7,0,NA,NA,NA,NA,NA,NA,53616,0.000441891294741494,0.00266075388026608,0.00101419878296146,0.00608519269776876,0.00176756517896597,0.00310421286031042
"25025100601-2012","25025100601","2012",0.00101419878296146,10.3588605253422,2.77469478357381,0.000441891294741494,17.9430262671106,7,0.00176756517896597,0.00088261253309797,NA,0.00202839756592292,NA,0,NA,52841,0.00266075388026608,0.00263736263736264,0.00608519269776876,0.00608519269776876,0.00310421286031042,0.0241758241758242
"25025100601-2013","25025100601","2013",0.00608519269776876,19.672131147541,3.47155255544841,0.00266075388026608,31.0511089681774,7,0.00310421286031042,0.000441891294741494,0.00088261253309797,0.00101419878296146,0.00202839756592292,0.00176756517896597,0,56414,0.00263736263736264,0.00358262427227944,0.00608519269776876,0.00709939148073022,0.0241758241758242,0.0362740707568294
"25025100601-2014","25025100601","2014",0.00608519269776876,12.6199786704586,2.13295414148596,0.00263736263736264,24.5289726270885,7,0.0241758241758242,0.00266075388026608,0.000441891294741494,0.00608519269776876,0.00101419878296146,0.00310421286031042,0.00176756517896597,58426,0.00358262427227944,0.00615926088869336,0.00709939148073022,0.0141987829614604,0.0362740707568294,0.152661680598328
"25025100601-2015","25025100601","2015",0.00709939148073022,9.31729629002202,1.52464848382179,0.00358262427227944,16.2629171607657,7,0.0362740707568294,0.00263736263736264,0.00266075388026608,0.00608519269776876,0.00608519269776876,0.0241758241758242,0.00310421286031042,59205,0.00615926088869336,0.0103851146689745,0.0141987829614604,0.0233265720081136,0.152661680598328,0.170056252704457
"25025100601-2016","25025100601","2016",0.0141987829614604,11.1807555480264,1.35524309673048,0.00615926088869336,14.7382686769439,7,0.152661680598328,0.00358262427227944,0.00263736263736264,0.00709939148073022,0.00608519269776876,0.0362740707568294,0.0241758241758242,62583,0.0103851146689745,NA,0.0233265720081136,NA,0.170056252704457,NA
"25025100601-2017","25025100601","2017",0.0233265720081136,7.62324241910893,2.03286464509571,0.0103851146689745,13.2136201931221,7,0.170056252704457,0.00615926088869336,0.00358262427227944,0.0141987829614604,0.00709939148073022,0.152661680598328,0.0362740707568294,64508,NA,NA,NA,NA,NA,NA
"25025100603-2011","25025100603","2011",0,12.565445026178,4.18848167539267,0,40.8376963350785,7,0,NA,NA,NA,NA,NA,NA,63594,0,0,0,0,0,0
"25025100603-2012","25025100603","2012",0,7.83162016642193,5.87371512481645,0,18.6000978952521,7,0,0,NA,0,NA,0,NA,65938,0,0.00111856823266219,0,0.00179856115107914,0,0
"25025100603-2013","25025100603","2013",0,10.7948969578018,6.86947988223749,0,29.4406280667321,7,0,0,0,0,0,0,0,64861,0.00111856823266219,0.00110864745011086,0.00179856115107914,0.00179856115107914,0,0
"25025100603-2014","25025100603","2014",0.00179856115107914,11.5942028985507,4.34782608695652,0.00111856823266219,31.8840579710145,7,0,0,0,0,0,0,0,76553,0.00110864745011086,0,0.00179856115107914,0,0,0
"25025100603-2015","25025100603","2015",0.00179856115107914,19.1204588910134,1.91204588910134,0.00110864745011086,22.9445506692161,7,0,0.00111856823266219,0,0.00179856115107914,0,0,0,80139,0,0.00213219616204691,0,0.00359712230215827,0,0.0554371002132196
"25025100603-2016","25025100603","2016",0,18.6424474187381,5.73613766730402,0,27.2466539196941,7,0,0.00110864745011086,0.00111856823266219,0.00179856115107914,0.00179856115107914,0,0,81324,0.00213219616204691,NA,0.00359712230215827,NA,0.0554371002132196,NA
"25025100603-2017","25025100603","2017",0.00359712230215827,18.1644359464627,5.25812619502868,0.00213219616204691,16.7304015296367,7,0.0554371002132196,0,0.00110864745011086,0,0.00179856115107914,0,0,86659,NA,NA,NA,NA,NA,NA
"25025100700-2011","25025100700","2011",0,8.41291496134607,5.00227376080036,0,23.6471123237835,7,0,NA,NA,NA,NA,NA,NA,68467,0,0,0,0,0,0
"25025100700-2012","25025100700","2012",0,4.47527411053927,3.58021928843142,0,16.7822779145223,7,0,0,NA,0,NA,0,NA,70000,0,0.00051440329218107,0,0.000810372771474878,0,0
"25025100700-2013","25025100700","2013",0,8.92448512585812,6.63615560640732,0,21.2814645308924,7,0,0,0,0,0,0,0,69844,0.00051440329218107,0.000489955903968643,0.000810372771474878,0.000810372771474878,0,0
"25025100700-2014","25025100700","2014",0.000810372771474878,5.36552649228706,4.02414486921529,0.00051440329218107,13.6373798345629,7,0,0,0,0,0,0,0,71367,0.000489955903968643,0.000485201358563804,0.000810372771474878,0.000810372771474878,0,0
"25025100700-2015","25025100700","2015",0.000810372771474878,11.0935023771791,4.75435816164818,0.000489955903968643,15.3950645234322,7,0,0.00051440329218107,0,0.000810372771474878,0,0,0,72338,0.000485201358563804,0,0.000810372771474878,0,0,0
"25025100700-2016","25025100700","2016",0.000810372771474878,11.9990944079692,3.39597011546298,0.000485201358563804,14.7158705003396,7,0,0.000489955903968643,0.00051440329218107,0.000810372771474878,0.000810372771474878,0,0,71341,0,NA,0,NA,0,NA
"25025100700-2017","25025100700","2017",0,4.30156214625311,3.84876613085805,0,10.640706361784,7,0,0.000485201358563804,0.000489955903968643,0.000810372771474878,0.000810372771474878,0,0,77625,NA,NA,NA,NA,NA,NA
"25025100800-2011","25025100800","2011",0.0008110300081103,8.62204107226838,4.23263834456811,0.000374812593703148,19.7523122746512,7,0,NA,NA,NA,NA,NA,NA,60813,0.00110132158590308,0.000361532899493854,0.0024330900243309,0.0008110300081103,0,0
"25025100800-2012","25025100800","2012",0.0024330900243309,8.62068965517241,4.858934169279,0.00110132158590308,23.5109717868339,7,0,0.000374812593703148,NA,0.0008110300081103,NA,0,NA,67191,0.000361532899493854,0.000358551452133381,0.0008110300081103,0.0008110300081103,0,0
"25025100800-2013","25025100800","2013",0.0008110300081103,11.7629541393687,6.84931506849315,0.000361532899493854,35.5866587254318,7,0,0.00110132158590308,0.000374812593703148,0.0024330900243309,0.0008110300081103,0,0,68730,0.000358551452133381,0.00141392718275009,0.0008110300081103,0.0032441200324412,0,0.0031813361611877
"25025100800-2014","25025100800","2014",0.0008110300081103,10.6100795755968,3.27664222187549,0.000358551452133381,26.525198938992,7,0,0.000361532899493854,0.00110132158590308,0.0008110300081103,0.0024330900243309,0,0,65762,0.00141392718275009,0.00246132208157525,0.0032441200324412,0.0056772100567721,0.0031813361611877,0.00386779184247539
"25025100800-2015","25025100800","2015",0.0032441200324412,10.0258240923591,4.10147349232872,0.00141392718275009,20.5073674616436,7,0.0031813361611877,0.000358551452133381,0.000361532899493854,0.0008110300081103,0.0008110300081103,0,0,73032,0.00246132208157525,0.00522830254444057,0.0056772100567721,0.0121654501216545,0.00386779184247539,0.0801673056814221
"25025100800-2016","25025100800","2016",0.0056772100567721,9.57010481543369,4.40528634361234,0.00246132208157525,19.8997417590764,7,0.00386779184247539,0.00141392718275009,0.000358551452133381,0.0032441200324412,0.0008110300081103,0.0031813361611877,0,73868,0.00522830254444057,NA,0.0121654501216545,NA,0.0801673056814221,NA
"25025100800-2017","25025100800","2017",0.0121654501216545,9.11438553850828,2.12668995898527,0.00522830254444057,22.7859638462707,7,0.0801673056814221,0.00246132208157525,0.00141392718275009,0.0056772100567721,0.0032441200324412,0.00386779184247539,0.0031813361611877,76841,NA,NA,NA,NA,NA,NA
"25025100900-2011","25025100900","2011",0,10.7108081791626,9.00681596884128,0,21.4216163583252,14,0,NA,NA,NA,NA,NA,NA,56125,0,0.00280583613916947,0,0.00505050505050505,0,0.0134680134680135
"25025100900-2012","25025100900","2012",0,11.025886864813,4.31447746883989,0,26.6059443911793,14,0,0,NA,0,NA,0,NA,56019,0.00280583613916947,0.00225352112676056,0.00505050505050505,0.00404040404040404,0.0134680134680135,0.0202816901408451
"25025100900-2013","25025100900","2013",0.00505050505050505,8.05031446540881,5.0314465408805,0.00280583613916947,28.9308176100629,14,0.0134680134680135,0,0,0,0,0,0,50343,0.00225352112676056,0.00503074343208496,0.00404040404040404,0.00808080808080808,0.0202816901408451,0.0525433202906652
"25025100900-2014","25025100900","2014",0.00404040404040404,11.0380460310005,5.8713010803194,0.00225352112676056,26.0685767966181,14,0.0202816901408451,0.00280583613916947,0,0.00505050505050505,0,0.0134680134680135,0,53517,0.00503074343208496,0.00883489784649365,0.00808080808080808,0.0151515151515152,0.0525433202906652,0.0646051905024848
"25025100900-2015","25025100900","2015",0.00808080808080808,17.397521448999,3.81315538608198,0.00503074343208496,24.0705433746425,14,0.0525433202906652,0.00225352112676056,0.00280583613916947,0.00404040404040404,0.00505050505050505,0.0202816901408451,0.0134680134680135,60744,0.00883489784649365,0.0111296605453534,0.0151515151515152,0.0202020202020202,0.0646051905024848,0.116304952698943
"25025100900-2016","25025100900","2016",0.0151515151515152,13.3460438512869,4.28979980934223,0.00883489784649365,16.4442326024786,14,0.0646051905024848,0.00503074343208496,0.00225352112676056,0.00808080808080808,0.00404040404040404,0.0525433202906652,0.0202816901408451,63271,0.0111296605453534,NA,0.0202020202020202,NA,0.116304952698943,NA
"25025100900-2017","25025100900","2017",0.0202020202020202,10.7244995233556,5.0047664442326,0.0111296605453534,15.7292659675882,14,0.116304952698943,0.00883489784649365,0.00503074343208496,0.0151515151515152,0.00808080808080808,0.0646051905024848,0.0525433202906652,67608,NA,NA,NA,NA,NA,NA
"25025101001-2011","25025101001","2011",0,8.99677474113054,4.07401120353081,0,17.8237990154473,14,0,NA,NA,NA,NA,NA,NA,62446,0,0,0,0,0,0
"25025101001-2012","25025101001","2012",0,14.6571279008899,5.93264700750305,0,36.468330134357,14,0,0,NA,0,NA,0,NA,54688,0,0,0,0,0,0
"25025101001-2013","25025101001","2013",0,17.8786315970431,7.04830668729586,0,35.9291731132886,14,0,0,0,0,0,0,0,53618,0,0,0,0,0,0
"25025101001-2014","25025101001","2014",0,12.5437572928821,6.41773628938156,0,31.2135355892649,14,0,0,0,0,0,0,0,46733,0,0,0,0,0,0
"25025101001-2015","25025101001","2015",0,20.1733648542159,5.04334121355398,0,28.6840031520883,14,0,0,0,0,0,0,0,42330,0,0.000829187396351575,0,0.0013271400132714,0,0.0211442786069652
"25025101001-2016","25025101001","2016",0,19.5429472025217,6.14657210401891,0,33.4121355397951,14,0,0,0,0,0,0,0,40764,0.000829187396351575,NA,0.0013271400132714,NA,0.0211442786069652,NA
"25025101001-2017","25025101001","2017",0.0013271400132714,13.0811662726556,6.77698975571316,0.000829187396351575,31.5208825847124,14,0.0211442786069652,0,0,0,0,0,0,41840,NA,NA,NA,NA,NA,NA
"25025101002-2011","25025101002","2011",0,12.1629839854044,4.05432799513481,0,34.0563551591324,14,0,NA,NA,NA,NA,NA,NA,36128,0,0,0,0,0,0
"25025101002-2012","25025101002","2012",0,16.2466152884816,5.62382836908977,0,35.409289731306,14,0,0,NA,0,NA,0,NA,35490,0,0.000446627958910228,0,0.00111607142857143,0,0
"25025101002-2013","25025101002","2013",0,15.2253349573691,7.1051563134389,0,39.9918798213561,14,0,0,0,0,0,0,0,35085,0.000446627958910228,0.000436490615451768,0.00111607142857143,0.00111607142857143,0,0
"25025101002-2014","25025101002","2014",0.00111607142857143,16.7703033729037,7.91407574901074,0.000446627958910228,35.4249104955719,14,0,0,0,0,0,0,0,27715,0.000436490615451768,0.0004293688278231,0.00111607142857143,0.00111607142857143,0,0.0017174753112924
"25025101002-2015","25025101002","2015",0.00111607142857143,15.9197092922651,5.53729018861395,0.000436490615451768,30.9742169925593,14,0,0.000446627958910228,0,0.00111607142857143,0,0,0,29365,0.0004293688278231,0.000829875518672199,0.00111607142857143,0.00223214285714286,0.0017174753112924,0.0203319502074689
"25025101002-2016","25025101002","2016",0.00111607142857143,14.8814673819,3.97992732306627,0.0004293688278231,23.7065236200035,14,0.0017174753112924,0.000436490615451768,0.000446627958910228,0.00111607142857143,0.00111607142857143,0,0,37588,0.000829875518672199,NA,0.00223214285714286,NA,0.0203319502074689,NA
"25025101002-2017","25025101002","2017",0.00223214285714286,15.7466689738709,3.11472573109535,0.000829875518672199,26.3021283959162,14,0.0203319502074689,0.0004293688278231,0.000436490615451768,0.00111607142857143,0.00111607142857143,0.0017174753112924,0,39959,NA,NA,NA,NA,NA,NA
"25025101101-2011","25025101101","2011",0,10.9799615701345,1.64699423552018,0,27.7244029645896,14,0,NA,NA,NA,NA,NA,NA,58672,0,0,0,0,0,0
"25025101101-2012","25025101101","2012",0,12.8928283642224,4.8348106365834,0,34.1122750470051,14,0,0,NA,0,NA,0,NA,52898,0,0.00419463087248322,0,0.0088339222614841,0,0.0679530201342282
"25025101101-2013","25025101101","2013",0,18.1197478991597,2.62605042016807,0,30.4621848739496,14,0,0,0,0,0,0,0,60610,0.00419463087248322,0.00657354149548069,0.0088339222614841,0.0141342756183746,0.0679530201342282,0.0977814297452753
"25025101101-2014","25025101101","2014",0.0088339222614841,15.0497178177909,4.03117441547971,0.00419463087248322,28.4869658693899,14,0.0679530201342282,0,0,0,0,0,0,59277,0.00657354149548069,0.00595744680851064,0.0141342756183746,0.0123674911660777,0.0977814297452753,0.142127659574468
"25025101101-2015","25025101101","2015",0.0141342756183746,18.2106096595408,2.90314067036157,0.00657354149548069,23.2251253628926,14,0.0977814297452753,0.00419463087248322,0,0.0088339222614841,0,0.0679530201342282,0,59133,0.00595744680851064,0.00764655904842821,0.0123674911660777,0.0159010600706714,0.142127659574468,0.135938827527613
"25025101101-2016","25025101101","2016",0.0123674911660777,17.946687780417,4.22275006598047,0.00595744680851064,22.1694378463975,14,0.142127659574468,0.00657354149548069,0.00419463087248322,0.0141342756183746,0.0088339222614841,0.0977814297452753,0.0679530201342282,56903,0.00764655904842821,NA,0.0159010600706714,NA,0.135938827527613,NA
"25025101101-2017","25025101101","2017",0.0159010600706714,20.5859065716548,4.22275006598047,0.00764655904842821,21.9055159672737,14,0.135938827527613,0.00595744680851064,0.00657354149548069,0.0123674911660777,0.0141342756183746,0.142127659574468,0.0977814297452753,59598,NA,NA,NA,NA,NA,NA
"25025101102-2011","25025101102","2011",0,17.7447052089296,3.6252623545125,0,42.7399351268842,14,0,NA,NA,NA,NA,NA,NA,32854,0,0,0,0,0,0
"25025101102-2012","25025101102","2012",0,18.0933852140078,3.89105058365759,0,50,14,0,0,NA,0,NA,0,NA,35893,0,0,0,0,0,0
"25025101102-2013","25025101102","2013",0,15.9347065682083,8.74465604352896,0,62.7671978235523,14,0,0,0,0,0,0,0,36906,0,0,0,0,0,0
"25025101102-2014","25025101102","2014",0,22.9456756226711,6.66797411257109,0,43.7340655030398,14,0,0,0,0,0,0,0,36000,0,0,0,0,0,0
"25025101102-2015","25025101102","2015",0,24.8618784530387,5.13022888713496,0,40.2525651144436,14,0,0,0,0,0,0,0,39688,0,0.00114613180515759,0,0.0028169014084507,0,0.0418338108882522
"25025101102-2016","25025101102","2016",0,21.7048145224941,6.51144435674822,0,44.9881610102605,14,0,0,0,0,0,0,0,42949,0.00114613180515759,NA,0.0028169014084507,NA,0.0418338108882522,NA
"25025101102-2017","25025101102","2017",0.0028169014084507,18.1531176006314,6.11681136543015,0.00114613180515759,39.6606156274665,14,0.0418338108882522,0,0,0,0,0,0,46029,NA,NA,NA,NA,NA,NA
"25025110103-2011","25025110103","2011",0.00760869565217391,12.292982755677,3.75618917534574,0.00375,22.5371350520744,17,0,NA,NA,NA,NA,NA,NA,58935,0.00208768267223382,0.00247422680412371,0.00543478260869565,0.00652173913043478,0,0.0255670103092784
"25025110103-2012","25025110103","2012",0.00543478260869565,9.31427653765858,5.94186606712703,0.00208768267223382,21.0374176971254,17,0,0.00375,NA,0.00760869565217391,NA,0,NA,66735,0.00247422680412371,0.002870028700287,0.00652173913043478,0.00760869565217391,0.0255670103092784,0.117261172611726
"25025110103-2013","25025110103","2013",0.00652173913043478,9.91307000152509,4.88028061613543,0.00247422680412371,32.4843678511514,17,0.0255670103092784,0.00208768267223382,0.00375,0.00543478260869565,0.00760869565217391,0,0,65455,0.002870028700287,0.00807102502017756,0.00760869565217391,0.0217391304347826,0.117261172611726,0.338983050847458
"25025110103-2014","25025110103","2014",0.00760869565217391,8.24805254314953,4.12402627157477,0.002870028700287,23.2167404918283,17,0.117261172611726,0.00247422680412371,0.00208768267223382,0.00652173913043478,0.00543478260869565,0.0255670103092784,0,68429,0.00807102502017756,0.0109311740890688,0.0217391304347826,0.0271739130434783,0.338983050847458,0.346153846153846
"25025110103-2015","25025110103","2015",0.0217391304347826,8.56734888148501,3.33174678724417,0.00807102502017756,21.1010629858797,17,0.338983050847458,0.002870028700287,0.00247422680412371,0.00760869565217391,0.00652173913043478,0.117261172611726,0.0255670103092784,64116,0.0109311740890688,0.016935150764147,0.0271739130434783,0.0402173913043478,0.346153846153846,0.242874845105328
"25025110103-2016","25025110103","2016",0.0271739130434783,9.99524036173251,4.91829287640806,0.0109311740890688,20.9424083769634,17,0.346153846153846,0.00807102502017756,0.002870028700287,0.0217391304347826,0.00760869565217391,0.338983050847458,0.117261172611726,67027,0.016935150764147,NA,0.0402173913043478,NA,0.242874845105328,NA
"25025110103-2017","25025110103","2017",0.0402173913043478,6.66349357448834,3.17309217832778,0.016935150764147,20.6250991591306,17,0.242874845105328,0.0109311740890688,0.00807102502017756,0.0271739130434783,0.0217391304347826,0.346153846153846,0.338983050847458,82422,NA,NA,NA,NA,NA,NA
"25025110201-2011","25025110201","2011",0,10.7816711590297,0.898472596585804,0,19.7663971248877,17,0,NA,NA,NA,NA,NA,NA,54263,0.00111234705228031,0,0.00272479564032698,0,0,0
